Category,Food Name,Alternative Name,Calorie (kcal),Modified Calorie (kcal),Water (g),Protein (g),Fat (g),SFA_g (g),Ash (g),Carbs (g),Fibre (g),Sugar (g),Glucose (g),Fructose (g),Galactose (g),Maltose (g),Sucrose (g),Lactose (g),Sodium (mg),Potassium (mg),Calcium (mg),Magnesium (mg),Iron (mg),Zinc (mg),Phosphorus (mg),Copper (mg),Manganese (mg),Vitamin A Total (IU),Vitamin A(RE) (ug),Retinol (ug),α-Carotene (ug),β-Carotene (ug),Vitamin D Total (IU),Vitamin D (ug),Vitamin D2 (ug),Vitamin D3 (ug),Vitamin E Total (mg),Vitamin E(α-TE) (mg),α-Tocopherol (mg),β-Tocopherol (mg),γ-Tocopherol (mg),δ-Tocopherol (mg),Vitamin K1 (ug),Vitamin K2 MK-4 (ug),Vitamin K2 MK-7 (ug),Vitamin B1 (mg),Vitamin B2 (mg),Nicotin (mg),Vitamin B6 (mg),Vitamin B12 (ug),Folic acid (ug),Vitamin C (mg),SFA (mg),Butyric acid (4:0) (mg),Caproic acid (6:0) (mg),Caprylic acid (8:0) (mg),Capric acid (10:0) (mg),Lauric acid (12:0) (mg),Tridecanoic acid (13:0) (mg),Myristic acid (14:0) (mg),Pentadecanoic acid (15:0) (mg),Palmitic acid (16:0) (mg),Heptadecanoic acid (17:0) (mg),Stearic acid (18:0) (mg),Nonadecanoic acid (19:0) (mg),Arachidic acid (20:0) (mg),Behenic acid (22:0) (mg),Lignoceric acid (24:0) (mg),MUFA (mg),Myristoleic acid (14:1) (mg),Palmitoleic acid (16:1) (mg),Oleic acid (18:1) (mg),Gondoic acid (20:1) (mg),Erucic acid (22:1) (mg),PUFA (mg),LA (mg),ALA (mg),Stearidonic acid (18:4) (mg),Arachidonic acid (20:4) (mg),EPA (mg),DPA (mg),DHA (mg),Other FA (mg),P/M/S,Trans Fat (mg),Total AA (mg),Asp (mg),Thr (mg),Ser (mg),Glu (mg),Pro (mg),Gly (mg),Ala (mg),Cys (mg),Val (mg),Met (mg),Ile (mg),Leu (mg),Tyr (mg),Phe (mg),Lys (mg),His (mg),Arg (mg),Trp (mg),Cholesterol (mg),Alcohol (g),CalCalories(kcal),Carbs%,Protein%,Fat%,Alcohol%
加工調理食品及其他類,冷凍花枝丸,冷凍花枝丸,166,162,65.5,12.7,7.0,2.7,1.8,13.0,1.9,2.6,0.0,0.0,,0.0,2.6,0.0,456.0,131.0,11.0,34.0,0.2,1.1,181.0,,,73.0,22.0,22.0,,0.0,,,,,0.74,0.72,0.71,0.01,0.01,0.0,,,,0.03,0.02,1.32,0.1,0.72,11.3,0.0,2655.0,0.0,0.0,0.0,0.0,3.0,0.0,106.0,3.0,1655.0,14.0,838.0,0.0,8.0,2.0,25.0,3064.0,0.0,147.0,2861.0,56.0,0.0,1204.0,1077.0,62.0,0.0,12.0,7.0,5.0,41.0,75.0,1.00/2.55/2.21,,12191.0,1241.0,521.0,514.0,2597.0,557.0,632.0,686.0,96.0,509.0,252.0,548.0,1017.0,387.0,454.0,976.0,275.0,915.0,15.0,113.0,,165.8,0.3136,0.3064,0.38,0.0
加工調理食品及其他類,冷凍虱目魚丸,冷凍虱目魚丸,206,203,61.3,13.7,11.9,4.4,2.1,11.0,1.5,4.5,0.2,0.0,,0.0,4.3,0.0,551.0,149.0,132.0,18.0,1.0,0.5,179.0,,,13.0,4.0,4.0,0.0,0.0,,,,,1.12,0.58,0.28,0.55,0.23,0.06,,,,0.05,0.05,4.03,0.11,1.79,12.3,0.0,4388.0,0.0,0.0,0.0,0.0,5.0,0.0,156.0,3.0,2868.0,14.0,1321.0,0.0,20.0,0.0,0.0,5177.0,0.0,261.0,4768.0,149.0,0.0,2249.0,1927.0,127.0,0.0,57.0,15.0,35.0,87.0,218.0,1.00/2.30/1.95,,12819.0,1223.0,545.0,462.0,2397.0,499.0,700.0,783.0,114.0,637.0,315.0,565.0,989.0,424.0,491.0,1128.0,666.0,793.0,90.0,39.0,,205.9,0.2137,0.2661,0.5202,0.0
加工調理食品及其他類,冷凍文蛤丸,冷凍文蛤丸,211,211,56.6,16.2,9.2,3.4,2.3,15.8,,,,,,,,,565.0,226.0,21.0,23.0,8.4,1.0,165.0,,,16.0,2.0,0.0,0.0,10.0,,,,,0.84,0.49,0.34,0.26,0.22,0.02,,,,0.01,0.05,3.79,0.23,4.62,0.0,0.0,3412.0,0.0,0.0,0.0,0.0,44.0,0.0,133.0,0.0,2155.0,27.0,1027.0,0.0,25.0,0.0,0.0,3956.0,0.0,203.0,3641.0,112.0,0.0,1842.0,1637.0,111.0,0.0,0.0,19.0,29.0,46.0,,1.00/2.15/1.85,,15204.0,1384.0,618.0,535.0,3211.0,498.0,1048.0,834.0,214.0,708.0,362.0,598.0,1066.0,500.0,538.0,1252.0,812.0,876.0,149.0,65.0,,210.8,0.2998,0.3074,0.3928,0.0
加工調理食品及其他類,冷凍旗魚丸,冷凍旗魚丸,160,158,65.4,12.8,6.7,2.5,3.1,12.0,0.8,4.9,1.1,0.7,,0.0,2.7,0.4,700.0,80.0,490.0,17.0,0.7,0.6,129.0,,,7.0,2.0,2.0,,0.0,,,,,1.12,0.59,0.15,0.87,0.1,0.0,,,,0.07,0.03,1.48,0.07,0.21,43.1,0.0,2523.0,0.0,0.0,0.0,0.0,4.0,0.0,96.0,3.0,1581.0,22.0,802.0,0.0,16.0,0.0,0.0,3001.0,0.0,155.0,2816.0,30.0,0.0,1142.0,993.0,53.0,0.0,25.0,14.0,15.0,42.0,61.0,1.00/2.63/2.21,,12587.0,1179.0,528.0,465.0,2738.0,435.0,559.0,754.0,73.0,613.0,354.0,579.0,1007.0,439.0,452.0,1113.0,386.0,831.0,84.0,30.0,,159.5,0.3009,0.321,0.3781,0.0
加工調理食品及其他類,冷凍鱈魚丸,冷凍鱈魚丸,99,99,77.1,8.5,2.4,1.0,1.3,10.7,,3.9,0.1,0.0,0.0,0.0,3.8,0.0,459.0,8.0,19.0,12.0,0.2,0.2,228.0,,,4.0,1.0,1.0,,,,,,,0.13,0.13,0.13,0.0,0.01,0.0,,,,0.0,0.01,0.15,0.03,0.32,9.2,1.7,954.0,0.0,0.0,2.0,2.0,1.0,0.0,58.0,26.0,580.0,33.0,246.0,0.0,3.0,1.0,1.0,716.0,0.0,75.0,552.0,88.0,1.0,745.0,345.0,38.0,0.0,90.0,5.0,37.0,230.0,22.0,1.04/1.00/1.33,53.0,9359.0,964.0,424.0,358.0,1711.0,326.0,352.0,622.0,62.0,478.0,200.0,462.0,805.0,344.0,354.0,927.0,208.0,639.0,125.0,11.0,,98.4,0.435,0.3455,0.2195,0.0
加工調理食品及其他類,冷凍蝦丸,冷凍蝦丸,123,123,69.3,10.8,2.3,0.9,3.0,14.7,,,,,,,,,780.0,47.0,406.0,17.0,1.2,0.4,159.0,,,13.0,4.0,4.0,,,,,,,0.34,0.31,0.31,0.0,0.02,0.01,,,,0.02,0.02,0.2,0.01,0.32,9.2,0.0,935.0,0.0,0.0,0.0,2.0,2.0,0.0,34.0,1.0,565.0,9.0,316.0,0.0,6.0,0.0,0.0,993.0,0.0,48.0,926.0,19.0,0.0,406.0,342.0,20.0,0.0,9.0,8.0,8.0,20.0,,1.00/2.44/2.30,,11364.0,1046.0,444.0,391.0,2295.0,1301.0,467.0,561.0,115.0,466.0,275.0,473.0,826.0,373.0,375.0,935.0,227.0,685.0,111.0,35.0,,122.7,0.4792,0.3521,0.1687,0.0
加工調理食品及其他類,冷凍花枝排,冷凍花枝排,187,185,60.0,5.5,7.3,2.7,2.3,24.9,1.3,3.2,0.8,0.4,,1.0,1.0,0.0,648.0,124.0,20.0,14.0,0.8,0.6,163.0,,,5.0,2.0,2.0,,0.0,,,,,0.14,0.1,0.1,0.0,0.04,0.0,,,,0.05,0.03,0.93,0.07,0.63,5.7,0.0,2727.0,0.0,0.0,0.0,5.0,10.0,0.0,95.0,5.0,1744.0,28.0,825.0,0.0,15.0,0.0,0.0,3265.0,0.0,146.0,3057.0,62.0,0.0,1239.0,1113.0,62.0,0.0,17.0,11.0,8.0,28.0,62.0,1.00/2.64/2.20,,6347.0,526.0,240.0,251.0,1814.0,268.0,311.0,347.0,53.0,276.0,120.0,260.0,461.0,188.0,251.0,446.0,160.0,340.0,35.0,18.0,,187.3,0.5318,0.1175,0.3508,0.0
加工調理食品及其他類,冷凍鮪排,冷凍鮪排,143,143,63.2,13.4,0.9,0.3,2.1,20.4,,,,,,,,,664.0,99.0,41.0,36.0,0.5,1.2,366.0,,,13.0,4.0,4.0,,,,,,,0.93,0.87,0.85,0.02,0.05,0.01,,,,0.07,0.09,0.3,0.02,0.57,,,313.0,,0.0,0.0,0.0,5.0,0.0,13.0,0.0,201.0,5.0,90.0,0.0,0.0,,0.0,309.0,0.0,18.0,278.0,13.0,0.0,278.0,142.0,9.0,0.0,8.0,26.0,4.0,88.0,,1.00/1.11/1.13,,14687.0,1350.0,595.0,594.0,3439.0,793.0,675.0,763.0,249.0,667.0,71.0,658.0,1140.0,473.0,563.0,1120.0,360.0,1052.0,125.0,120.0,,143.3,0.5694,0.374,0.0565,0.0
加工調理食品及其他類,冷凍蝦餅,冷凍蝦餅,127,123,69.6,9.6,2.1,0.5,1.4,17.3,1.6,,,,,,,,337.0,63.0,48.0,19.0,0.8,0.5,118.0,,,0.0,0.0,0.0,,,,,,,3.76,1.95,1.75,0.09,1.46,0.46,,,,0.04,0.05,0.4,0.01,0.32,2.0,0.6,467.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,0.0,300.0,7.0,124.0,0.0,6.0,7.0,0.0,551.0,0.0,20.0,525.0,6.0,0.0,1080.0,897.0,102.0,0.0,11.0,26.0,4.0,39.0,,2.31/1.18/1.00,,10645.0,936.0,412.0,433.0,2293.0,588.0,402.0,537.0,171.0,518.0,268.0,478.0,863.0,401.0,458.0,816.0,238.0,721.0,112.0,50.0,,126.5,0.547,0.3036,0.1494,0.0
加工調理食品及其他類,冷凍干貝酥,冷凍干貝酥,146,144,61.2,8.3,0.2,0.1,2.6,27.7,1.0,,,,,,,,802.0,80.0,190.0,13.0,1.3,0.3,81.0,,,8.0,2.0,2.0,0.0,0.0,,,,,0.48,0.1,0.06,0.02,0.25,0.15,,,,0.06,0.05,0.3,0.02,0.41,17.8,,76.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,47.0,0.0,24.0,0.0,1.0,2.0,1.0,61.0,0.0,2.0,59.0,0.0,0.0,73.0,66.0,7.0,0.0,0.0,0.0,0.0,0.0,,1.19/1.00/1.26,,9874.0,801.0,362.0,410.0,2341.0,579.0,689.0,605.0,163.0,429.0,175.0,378.0,716.0,292.0,373.0,692.0,199.0,580.0,91.0,8.0,,145.8,0.7599,0.2277,0.0123,0.0
加工調理食品及其他類,冷凍花枝塊,冷凍花枝塊,180,179,62.7,11.3,7.5,1.5,1.5,17.0,0.8,,,,,,,,508.0,67.0,5.0,24.0,0.4,0.8,173.0,,,31.0,9.0,9.0,,,,,,,2.72,0.98,0.78,0.1,1.3,0.54,,,,0.02,0.03,0.75,0.15,0.79,11.6,0.4,1474.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,0.0,909.0,9.0,454.0,59.0,14.0,0.0,0.0,4079.0,0.0,10.0,4069.0,0.0,0.0,1896.0,1821.0,75.0,0.0,0.0,0.0,0.0,0.0,,1.29/2.77/1.00,,11100.0,1063.0,486.0,500.0,2077.0,556.0,539.0,630.0,247.0,526.0,209.0,504.0,967.0,399.0,459.0,852.0,262.0,824.0,0.0,82.0,,180.7,0.3763,0.2501,0.3735,0.0
加工調理食品及其他類,冷凍旗魚塊,冷凍旗魚塊,178,178,62.0,15.3,6.5,1.3,1.6,14.7,,,,,,,,,423.0,214.0,4.0,22.0,0.4,0.4,222.0,,,4.0,1.0,1.0,,,,,,,2.27,0.54,0.34,0.14,1.15,0.64,,,,0.05,0.04,4.64,0.42,0.4,11.8,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,0.0,410.0,0.0,25.0,0.0,0.0,3225.0,0.0,22.0,3146.0,58.0,0.0,1922.0,1737.0,76.0,21.0,0.0,25.0,0.0,62.0,,1.44/2.42/1.00,,14143.0,1345.0,640.0,592.0,2802.0,645.0,617.0,852.0,155.0,767.0,64.0,713.0,1253.0,504.0,504.0,1276.0,558.0,855.0,0.0,76.0,,178.5,0.3294,0.3429,0.3277,0.0
加工調理食品及其他類,冷凍蚵捲,冷凍蚵捲,213,209,67.0,6.9,17.5,6.6,1.6,7.0,2.3,4.1,0.6,0.6,0.0,0.4,2.5,0.0,463.0,112.0,23.0,15.0,4.9,0.7,128.0,,,110.0,13.0,4.0,19.0,50.0,,,,,0.47,0.16,0.13,0.01,0.2,0.13,,,,0.03,0.04,0.37,0.21,3.06,50.9,,6596.0,0.0,0.0,0.0,8.0,8.0,0.0,243.0,5.0,4107.0,26.0,2154.0,0.0,39.0,4.0,2.0,7353.0,0.0,334.0,6889.0,130.0,0.0,3519.0,3138.0,229.0,0.0,26.0,12.0,40.0,74.0,150.0,1.00/2.09/1.87,70.0,7282.0,647.0,263.0,270.0,1748.0,438.0,588.0,469.0,64.0,315.0,102.0,260.0,475.0,197.0,236.0,494.0,131.0,499.0,86.0,17.0,,213.1,0.1314,0.1295,0.7391,0.0
加工調理食品及其他類,冷凍魚捲,冷凍魚捲,126,125,67.0,13.8,0.3,,1.8,17.1,0.7,,,,,,,,401.0,180.0,16.0,20.0,0.5,0.4,120.0,,,0.0,0.0,0.0,,,,,,,0.09,0.06,0.05,0.01,0.03,0.0,,,,0.12,0.05,2.6,0.01,2.01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13808.0,1252.0,571.0,545.0,2624.0,688.0,609.0,761.0,161.0,707.0,373.0,636.0,1089.0,491.0,578.0,1150.0,478.0,919.0,176.0,,,126.3,0.5416,0.4371,0.0214,0.0
加工調理食品及其他類,冷凍蝦捲,冷凍蝦捲,156,153,65.3,10.3,5.7,2.0,2.8,16.0,1.4,2.7,0.0,1.6,,0.3,0.4,0.4,667.0,91.0,116.0,25.0,0.9,0.8,191.0,,,81.0,9.0,2.0,,45.0,,,,,0.71,0.26,0.22,0.02,0.25,0.23,,,,0.03,0.04,0.28,0.04,0.57,6.5,0.0,1986.0,0.0,0.0,0.0,3.0,4.0,0.0,73.0,6.0,1218.0,24.0,626.0,0.0,13.0,0.0,19.0,2315.0,0.0,105.0,2168.0,43.0,0.0,1315.0,1152.0,89.0,0.0,20.0,0.0,9.0,45.0,52.0,1.00/1.76/1.51,,11142.0,1159.0,460.0,443.0,2370.0,330.0,500.0,667.0,82.0,514.0,300.0,511.0,893.0,395.0,466.0,957.0,261.0,706.0,129.0,75.0,,156.5,0.4089,0.2633,0.3278,0.0
加工調理食品及其他類,冷凍魷魚圈,冷凍魷魚圈,143,143,63.0,15.7,0.4,,1.7,19.2,,,,,,,,,443.0,138.0,30.0,44.0,0.5,1.2,451.0,,,7.0,2.0,2.0,,,,,,,1.28,1.19,1.17,0.01,0.1,0.0,,,,0.04,0.05,1.6,0.04,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17363.0,1632.0,688.0,697.0,3296.0,857.0,777.0,901.0,219.0,763.0,473.0,780.0,1416.0,595.0,723.0,1366.0,423.0,1598.0,159.0,,,143.2,0.5363,0.4385,0.0251,0.0
加工調理食品及其他類,冷凍花枝餃,冷凍花枝餃,177,177,60.6,12.4,5.6,2.1,2.2,19.2,,2.8,0.2,0.2,0.0,0.0,2.4,0.0,723.0,103.0,5.0,23.0,0.3,0.5,40.0,,,33.0,10.0,10.0,,,,,,,0.33,0.28,0.27,0.01,0.03,0.02,,,,0.04,0.05,1.09,0.08,0.9,2.9,,2059.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,3.0,1302.0,11.0,645.0,0.0,13.0,2.0,1.0,2431.0,0.0,111.0,2260.0,53.0,7.0,1104.0,906.0,68.0,0.0,18.0,27.0,16.0,69.0,49.0,1.00/2.20/1.87,27.0,12935.0,1332.0,571.0,539.0,2476.0,483.0,531.0,779.0,82.0,638.0,216.0,633.0,1170.0,438.0,513.0,1252.0,279.0,878.0,126.0,22.0,,176.8,0.4344,0.2805,0.2851,0.0
加工調理食品及其他類,冷凍香菇餃,冷凍香菇餃,233,231,59.7,12.3,15.3,5.7,1.2,11.5,1.1,,,,,,,,673.0,194.0,4.0,19.0,0.9,1.2,155.0,,,46.0,14.0,14.0,0.0,0.0,,,,,0.15,0.02,0.0,0.0,0.15,0.0,,,,0.29,0.12,2.33,0.18,0.54,16.8,0.0,5712.0,0.0,0.0,0.0,14.0,13.0,0.0,196.0,8.0,3613.0,46.0,1667.0,34.0,121.0,0.0,0.0,7255.0,0.0,376.0,6848.0,31.0,0.0,2324.0,2100.0,125.0,0.0,17.0,0.0,44.0,37.0,,1.00/3.12/2.46,,10895.0,1080.0,484.0,461.0,2046.0,466.0,490.0,633.0,79.0,534.0,258.0,498.0,898.0,363.0,468.0,940.0,336.0,737.0,126.0,39.0,,232.9,0.1975,0.2112,0.5912,0.0
加工調理食品及其他類,冷凍蛋餃,冷凍蛋餃,183,182,70.0,12.1,14.1,5.1,1.8,2.1,0.5,1.3,0.4,0.0,0.0,0.4,0.5,0.0,472.0,152.0,11.0,14.0,1.8,1.3,173.0,,,289.0,87.0,87.0,0.0,0.0,,,,,1.06,0.63,0.56,0.07,0.38,0.05,,,,0.19,0.36,0.75,0.27,0.58,14.0,0.4,5064.0,0.0,0.0,0.0,4.0,5.0,0.0,155.0,4.0,3425.0,15.0,1443.0,0.0,9.0,3.0,2.0,6246.0,3.0,324.0,5860.0,60.0,0.0,2692.0,2416.0,169.0,0.0,67.0,1.0,18.0,20.0,108.0,1.00/2.32/1.88,52.0,14713.0,1347.0,648.0,871.0,2340.0,568.0,548.0,794.0,527.0,796.0,465.0,682.0,1244.0,575.0,735.0,1077.0,371.0,941.0,183.0,246.0,,183.7,0.0457,0.2635,0.6908,0.0
加工調理食品及其他類,冷凍雪螺餃,冷凍雪螺餃,204,201,59.1,11.6,10.0,3.1,2.5,16.7,1.1,,,,,,,,788.0,40.0,50.0,28.0,0.9,0.4,155.0,,,8.0,2.0,2.0,,,,,,,0.18,0.02,0.0,0.0,0.17,0.01,,,,0.07,0.03,0.12,0.04,0.48,20.8,0.6,3141.0,0.0,0.0,0.0,7.0,12.0,0.0,105.0,9.0,1971.0,28.0,943.0,20.0,46.0,0.0,0.0,4327.0,0.0,166.0,4145.0,17.0,0.0,2562.0,2471.0,91.0,0.0,0.0,0.0,0.0,0.0,,1.00/1.69/1.23,,11565.0,1159.0,519.0,495.0,2492.0,540.0,505.0,681.0,80.0,571.0,91.0,514.0,957.0,383.0,443.0,985.0,254.0,781.0,115.0,33.0,,203.2,0.3287,0.2283,0.4429,0.0
加工調理食品及其他類,冷凍魚餃,冷凍魚餃,277,277,52.2,12.5,19.5,8.6,2.8,12.9,,1.2,0.1,0.0,0.0,0.0,1.1,0.0,663.0,155.0,40.0,16.0,0.5,0.7,122.0,,,54.0,16.0,16.0,,,,,,,0.77,0.41,0.09,0.64,0.04,0.01,,,,0.17,0.11,2.46,0.06,0.73,7.3,0.0,8623.0,0.0,0.0,0.0,14.0,15.0,0.0,323.0,4.0,5449.0,54.0,2706.0,0.0,51.0,7.0,1.0,6809.0,0.0,508.0,6165.0,115.0,21.0,4038.0,3636.0,244.0,0.0,47.0,6.0,42.0,63.0,189.0,1.00/1.69/2.14,76.0,12193.0,1131.0,529.0,496.0,2105.0,637.0,721.0,788.0,220.0,584.0,263.0,541.0,999.0,415.0,481.0,1073.0,328.0,834.0,48.0,60.0,,277.1,0.1862,0.1804,0.6333,0.0
加工調理食品及其他類,冷凍蝦餃,冷凍蝦餃,273,273,53.1,11.4,19.3,7.2,2.7,13.5,,,,,,,,,622.0,145.0,52.0,16.0,0.4,0.7,107.0,,,45.0,14.0,14.0,,,,,,,1.93,1.0,0.24,1.5,0.17,0.03,,,,0.17,0.08,3.92,0.07,0.75,8.7,0.0,7176.0,0.0,0.0,0.0,8.0,8.0,0.0,256.0,0.0,4589.0,31.0,2222.0,0.0,53.0,8.0,0.0,8658.0,0.0,426.0,8028.0,172.0,32.0,3571.0,3247.0,219.0,0.0,22.0,0.0,37.0,45.0,,1.00/2.42/2.01,,11103.0,1057.0,493.0,451.0,2020.0,512.0,543.0,710.0,115.0,543.0,250.0,509.0,935.0,395.0,455.0,1015.0,312.0,759.0,30.0,72.0,,273.3,0.1976,0.1668,0.6356,0.0
加工調理食品及其他類,冷凍燕餃,冷凍燕餃,321,321,47.0,12.8,23.6,9.0,2.1,14.5,,1.7,0.2,0.0,0.0,0.2,1.3,0.0,604.0,210.0,5.0,19.0,1.0,1.4,144.0,,,18.0,5.0,5.0,,,,,,,0.14,0.1,0.09,0.02,0.04,0.0,,,,0.44,0.11,3.06,0.16,0.54,0.0,0.1,9002.0,0.0,0.0,0.0,13.0,14.0,0.0,312.0,4.0,5680.0,46.0,2883.0,0.0,39.0,10.0,1.0,10549.0,0.0,510.0,9872.0,143.0,24.0,3990.0,3654.0,216.0,0.0,40.0,2.0,39.0,38.0,103.0,1.00/2.64/2.26,143.0,11846.0,976.0,499.0,462.0,2420.0,686.0,602.0,704.0,137.0,563.0,218.0,516.0,949.0,386.0,522.0,937.0,443.0,722.0,104.0,53.0,,321.6,0.1803,0.1592,0.6604,0.0
加工調理食品及其他類,冷凍蟹味棒,冷凍蟹味棒,118,118,69.2,9.3,0.7,0.2,2.2,18.6,,3.1,0.1,0.1,0.0,0.0,3.0,0.0,694.0,69.0,90.0,17.0,0.5,0.3,285.0,,,17.0,5.0,5.0,,,,,,,1.38,0.41,0.31,0.06,0.59,0.42,,,,0.01,0.04,0.2,0.01,0.31,,,170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,117.0,1.0,41.0,0.0,3.0,3.0,1.0,141.0,0.0,2.0,137.0,2.0,0.0,366.0,286.0,41.0,0.0,2.0,9.0,4.0,25.0,1.0,2.59/1.00/1.20,5.0,10977.0,1040.0,441.0,420.0,2062.0,369.0,679.0,692.0,127.0,530.0,327.0,507.0,862.0,384.0,414.0,956.0,243.0,773.0,151.0,,,117.9,0.631,0.3155,0.0534,0.0
加工調理食品及其他類,冷凍魚卵卷,冷凍魚卵卷,115,115,69.0,12.9,0.2,0.1,2.3,15.5,,3.7,0.2,0.3,0.0,0.0,3.3,0.0,830.0,66.0,13.0,18.0,0.3,0.5,219.0,,,48.0,14.0,14.0,,,,,,,0.74,0.52,0.5,0.01,0.15,0.08,,,,0.02,0.04,0.21,0.02,1.23,7.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,36.0,0.0,13.0,0.0,0.0,0.0,0.0,32.0,0.0,6.0,23.0,2.0,0.0,94.0,24.0,2.0,0.0,1.0,28.0,2.0,36.0,1.0,2.97/1.00/1.75,6.0,13795.0,1342.0,643.0,604.0,2577.0,286.0,695.0,898.0,178.0,692.0,381.0,648.0,1167.0,507.0,520.0,1273.0,311.0,930.0,146.0,28.0,,115.4,0.5373,0.4471,0.0156,0.0
加工調理食品及其他類,魚板,魚板,128,125,68.2,10.0,2.0,0.4,2.3,17.6,1.3,2.9,0.2,0.2,0.0,0.0,2.6,0.0,863.0,29.0,45.0,9.0,0.0,0.0,44.0,0.028,0.022,293.0,29.0,0.0,,176.0,0.0,0.0,0.0,0.0,2.03,0.44,0.31,0.0,1.18,0.54,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,254.0,6.0,100.0,0.0,7.0,7.0,3.0,428.0,0.0,11.0,412.0,5.0,0.0,1125.0,893.0,142.0,0.0,11.0,15.0,11.0,53.0,5.0,2.87/1.09/1.00,15.0,9659.0,1043.0,458.0,424.0,1757.0,222.0,621.0,614.0,61.0,473.0,233.0,456.0,824.0,345.0,375.0,944.0,189.0,620.0,0.0,17.0,,128.4,0.5483,0.3115,0.1402,0.0
加工調理食品及其他類,天婦羅,天婦羅,176,175,59.6,12.4,4.7,1.2,2.3,21.0,0.2,5.2,0.3,0.2,0.0,0.0,4.6,0.0,684.0,96.0,17.0,15.0,0.7,0.2,110.0,,,3.0,1.0,1.0,,,,,,,1.7,0.5,0.39,0.03,0.86,0.42,,,,0.02,0.02,0.3,0.05,0.33,0.0,0.0,1241.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,965.0,8.0,216.0,0.0,15.0,12.0,3.0,1279.0,0.0,12.0,1256.0,8.0,2.0,2177.0,1911.0,237.0,0.0,10.0,6.0,5.0,7.0,5.0,1.75/1.03/1.00,28.0,10121.0,917.0,432.0,373.0,2519.0,408.0,550.0,593.0,91.0,426.0,210.0,420.0,725.0,292.0,384.0,808.0,241.0,668.0,64.0,20.0,,175.9,0.4775,0.282,0.2405,0.0
加工調理食品及其他類,冷凍花枝漿,冷凍花枝漿,227,223,57.0,11.2,12.6,4.5,2.1,17.1,2.0,1.8,0.0,0.0,,0.0,1.8,0.0,637.0,83.0,134.0,25.0,0.3,1.3,143.0,,,0.0,0.0,0.0,,0.0,,,,,0.75,0.72,0.71,0.02,0.02,0.0,,,,0.01,0.02,0.38,0.06,0.36,12.8,0.0,4472.0,0.0,0.0,0.0,0.0,11.0,0.0,151.0,6.0,2806.0,39.0,1429.0,0.0,28.0,0.0,0.0,5581.0,0.0,280.0,5203.0,98.0,0.0,2423.0,2187.0,106.0,0.0,52.0,16.0,11.0,50.0,150.0,1.00/2.30/1.85,,8334.0,812.0,329.0,322.0,2248.0,273.0,380.0,467.0,61.0,338.0,162.0,362.0,676.0,232.0,296.0,652.0,165.0,543.0,15.0,188.0,,226.6,0.3019,0.1977,0.5004,0.0
加工調理食品及其他類,冷凍花枝羹,冷凍花枝羹,126,126,71.9,11.4,4.7,1.8,2.6,9.4,,,,,,,,,448.0,40.0,610.0,28.0,0.5,0.7,211.0,,,3.0,1.0,1.0,,,,,,,0.3,0.29,0.28,0.01,0.01,0.0,,,,0.01,0.03,0.9,0.0,0.89,,,1771.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1109.0,0.0,583.0,0.0,12.0,7.0,0.0,2013.0,0.0,95.0,1838.0,60.0,21.0,917.0,696.0,38.0,0.0,0.0,41.0,13.0,130.0,,1.00/2.20/1.93,,12411.0,1200.0,509.0,483.0,2611.0,464.0,632.0,662.0,157.0,551.0,361.0,561.0,980.0,431.0,480.0,1026.0,277.0,993.0,33.0,80.0,,125.5,0.2996,0.3633,0.3371,0.0
加工調理食品及其他類,魚肉脯,魚肉脯,104,104,69.6,21.9,1.7,0.8,6.6,0.2,,,,,,,,,1482.0,132.0,966.0,126.0,3.5,3.2,611.0,,,207.0,62.0,62.0,,,,,,,0.29,0.29,0.29,0.0,0.0,0.0,,,,0.01,0.28,3.2,0.04,12.7,,,807.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,20.0,443.0,27.0,161.0,9.0,10.0,7.0,15.0,262.0,0.0,108.0,148.0,6.0,0.0,631.0,23.0,12.0,12.0,48.0,114.0,47.0,375.0,,2.41/1.00/3.08,,20710.0,2029.0,945.0,874.0,3069.0,922.0,1138.0,1271.0,362.0,1067.0,629.0,879.0,1636.0,751.0,877.0,1825.0,692.0,1527.0,217.0,209.0,,103.7,0.0077,0.8447,0.1475,0.0
